Sources Qobuz,Sources Bibli,Artist_A_rechercher,Artist_Possede,Artist_sim,Album_A_rechercher,Album_Possede,Album_sim,Liste_albums_pos,Path_Possede,Autres_albums_biblio
https://play.qobuz.com/album/0656605014968,,Jason Molina,Millie Jackson,69,"Let Me Go, Let Me Go, Let Me Go",,0,,,"Eight gates - D 23010, Amalgamated sons of rest - D 15731"
https://play.qobuz.com/album/0888880411853,D 36011 (En rayon),Crash Test Dummies,Takeshi's Cashew,59,God Shuffled His Feet,,0,,,A worm's life - D 54383
https://play.qobuz.com/artist/945547,,Emel,EDEL,75,The Tunis Diaries,,0,,,"Ensen - 789.24 EME 2 - Prêté, Mra - 789.24 EME 2 - Prêté"
https://play.qobuz.com/album/f80bkzlnp349b,,"Charlotte Brandi,Dirk von Lowtzow",Charles Bradley,71,WIND,,0,,,
https://play.qobuz.com/album/0060254727029,D 52232 (En rayon),Rozi Plain,Roo Panes,63,Friend,,0,,,"Joined sometimes unjoined - D 35476, What a boost - D 66398"
https://play.qobuz.com/album/e0aoy86642zlb,D 29206 (En rayon),"James Yorkston,Jon Hopkins",James Righton,74,Woozy With Cider,,0,,,"I was a cat from a book - D 35921, When the haar rolls in - D 39071 - Prêté, Just beyond the river - D 15423, Moving up country - D 09195"
https://play.qobuz.com/album/z3wieql7v0neu,,Jon Hood,John Holt,71,Body Semantics,,0,,,King of crunk : special edition - D 40034
https://play.qobuz.com/album/poh205jx52lvq,LA001121 - D 44881 (En rayon - En rayon),Ez3kiel,EZ3kiel,100,Naphtaline,The Naphtaline Orchestra,59,Equalize It - LUX - Lux Live - The Naphtaline Orchestra,__Autres/EZ3kiel/The Naphtaline Orchestra,"Versus tour 04 : live2004 - LA001122, Rhône-Alpes Music 2008 - LA005223, Barb4ry - LA001119, Battlefield - LA001120, Lux - 784.EZE 51, La mémoire du feu - D 71054"
https://play.qobuz.com/album/bf9w395gg2r5a,,Poppy Ackroyd,Poppy Jean Crawford,62,Sketches,,0,,,
https://play.qobuz.com/album/we2yq2749zrka,,Alice Guerlot-Kourouklis,Alice Et Moi,61,Drôle de guerre (Musique originale du film),,0,,,
https://play.qobuz.com/album/dniw616qu5afa,,Daniel Hart,Daniel Darc,82,The Green Knight (Original Motion Picture Soundtrack),,0,,,"Mélodie en soul sol : Paris 70's - D 41217, A ghost story - D 66465, 100% television themes : original recordings of the most popular TV-themes - D 66446, Lady in the dark - D 25280"
https://play.qobuz.com/artist/9767175,,Vulax,Vulax,100,LAO,J'ai fait une compilation,21,J'ai fait une compilation,__Autres/Vulax/J'ai fait une compilation,
https://play.qobuz.com/artist/9767175,,Vulax,Vulax,100,Everest,J'ai fait une compilation,6,J'ai fait une compilation,__Autres/Vulax/J'ai fait une compilation,
https://play.qobuz.com/artist/565413,,"Arthur Jeffes,Penguin Cafe",Arthur Satàn,64,The Red Book,,0,,,
https://play.qobuz.com/album/0060255717053,,Paolo Conte,Pale Honey,67,Amazing Game - Instrumental Music,,0,,,"Paolo Conte - D 17488, Paolo Conte alla Scala : il maestro è nell'anima - 789.57 CON 2, Les 100 plus grands titres italiens - 789.57 A 2, Souvenirs d'Italie : 18 chansons d'amour - D 52009"
https://play.qobuz.com/album/5034202025252,D 25338 (En rayon),Owen Pallett,Pet Owner,67,Heartland,,0,,,In conflict - D 45485
https://play.qobuz.com/album/o9l50nl82t6lb,,Molly Lewis,Lewis OfMan,64,The Forgotten Edge,,0,,,On the lips - 782.LEW 2
https://play.qobuz.com/artist/8412926,,Los Cordillos,Lou Doillon,67,Vive les années 70 (Tout le bonheur des 70's),,0,,,
https://play.qobuz.com/album/h6ym1e8pcg5ub,,"Gary Jules,Michael Andrews",Jules Gaia,80,Trading Snakeoil for Wolftickets,,0,,,
https://play.qobuz.com/album/0074646801024,D 13821 (En rayon),Hooverphonic,Hooverphonic,100,A New Stereophonic Sound Spectacular,The Best Of Hooverphonic,40,Blue Wonder Power Milk - Collected - Hooverphonic With Orchestra [Live] - The Best Of Hooverphonic - The Magnificent Tree - With Orchestra,__Autres/Hooverphonic/The Best Of Hooverphonic,"The magnificent tree - D 33731, Reflection - D 58149, The president of the lsd golf club - D 32850, No more sweet music - D 38594, Hidden stories - D 71179, Blue wonder power milk - D 25156, Jackie Cane - D 35790"
https://play.qobuz.com/album/zi6myu359tuub,,Adrián Berenguer,Adrián Berenguer,100,The Journey,Metamorphosis,25,Metamorphosis,__Autres/Adrián Berenguer/Metamorphosis,
https://play.qobuz.com/album/yjr00nx2fkhqc,,Bossasonic,ANAKRONIC,53,Club Life,,0,,,
https://play.qobuz.com/artist/620273,,Slackwax,Slackwax,100,Hôtel Costes 15,Night Out,33,Night Out,__Autres/Slackwax/Night Out,
https://play.qobuz.com/album/s416ueolqwurc,,Jazzamor,Jazzamor,100,A Piece of My Heart,Music en Vogue,36,Lazy Sunday Afternoon - Lucent Touch - Music en Vogue - Strange To Be In Paradise - Things We Do For Love [Instrumentals],__Autres/Jazzamor/Music en Vogue,
https://play.qobuz.com/artist/35048,788.H 42 (En rayon),Arthur H,Arthur Satàn,70,Négresse Blanche,,0,,,"Arthur H - D 59041, Jack et la mécanique du coeur : bande originale du film par Dionysos ; Olivia Ruiz, Arthur H, Emily Loizeau... ; Stéphane Berla et Mathias Malzieu, réalisateurs - D 33329, Cuisine non-stop : Luaka Bop présente : Introduction to the french nouvelle generation ; David Byrne, compilateur - D 37993"
https://play.qobuz.com/artist/2016,,Henry Mancini,Hen Yanni,73,Mr. Lucky Goes Latin,,0,,,"The best of Henry Mancini : extraits de bandes originales de films - 786.2 MAN 2 - Prêté, Pink panther's penthouse party - D 38403, Lux and Ivy dig crime jazz : film noir, grooves and dangerous liaisons - 786.2 A, Easy listening - 785.41 MAN"
https://play.qobuz.com/album/ksumzondxsicb,,Roger Doyle,Roger Molls,73,Time Machine,,0,,,
https://play.qobuz.com/album/fqigrwnfytzfa,,Pablopavo i Ludziki,Ludovico Einaudi,51,Ladinola,,0,,,
https://play.qobuz.com/artist/28986309,D 56411 (En rayon),Mark Kozelek & Jimmy LaValle,Jimmy LaValle,67,Perils from the Sea,,0,,,
https://play.qobuz.com/album/hc4n7w8d70npb,,"Vassilena Serafimova,Thomas Enhco",Rosinha De Valença,58,Bach Mirror,,0,,,
https://play.qobuz.com/artist/7301962,,Minoru Muraoka,Nino Rota,61,Bamboo,,0,,,
https://play.qobuz.com/artist/52124,,Anna Karina,Anna Karina,100,BOF Anna,Je Suis Une Aventurière,19,Je Suis Une Aventurière,__Autres/Anna Karina/Je Suis Une Aventurière,"Le vilain petit canard - C VIL, Je suis une aventurière - 788.KAR 61 3"
https://play.qobuz.com/artist/445117,,Voo Voo,Joon Moon,62,Dobry Wieczór,,0,,,"Ashanti - D 15965, Yellow moon - D 38851"
https://play.qobuz.com/artist/43428,,Christopher Parkening,Sean Christopher,76,Essential Film Classics,,0,,,Ma meilleure ennemie = Stepmom : Bande originale du film - D 15515
https://play.qobuz.com/artist/28492,,"Pink Martini,The Von Trapps",Ariel Pink,73,Dream a Little Dream,,0,,,"Joy to the world - 785.33 PIN, Alma de América : the south american way - 789.9 A 082, Get happy - 782.PIN 81, Hey Eugene ! - D 49673, Splendor in the grass - D 49058, Je dis oui ! - D 65532, Sympathique - D 61285, Hang on little tomato - 782.PIN 81 - Prêté"
https://play.qobuz.com/album/eef8ykmiyv2jc,,"Jose Neil Gomes,Erik Truffaz",Me One,57,Queen of Spades,,0,,,
https://play.qobuz.com/album/iqhp1gwhy7qic,,Pale Grey,Pale Honey,74,Waves,,0,,,
https://play.qobuz.com/artist/53861,,"Grover Washington, Jr.,Bill Withers",Royalingo,54,Anthology,,0,,,"Blaxploitation : Soul jazz & funk from the inner city - D 56512, Dragonfly - D 02973, I like Jazz - D 03759, Winelight - D 31583, Breakout - D 20314, Billy's best hits - D 25492, Time out of mind - D 13030"
https://play.qobuz.com/album/fpusne8ofe53a,,Turkish Delight,Quiet Light,62,Kardan Adam,,0,,,"Café Istanbul : minarets and mosques, turkish delight and the black sea - 789.33 A 2, Let's set the record straight - D 00600, Marcel Dadi : best of Dadi - D 32925, The very best of - D 08606"
https://play.qobuz.com/album/3399240191287,,Gus Viseur,Nice Guys,63,Musette Swing (French Accordion),,0,,,"Gus Viseur à Bruxelles - D 41279, De Clichy à Broadway - D 31175 - Prêté, Best of musette - D 41977"
https://play.qobuz.com/album/3610159833021,,"Piano Magic,Brendan Perry",Pino D'angio',70,Ovations,,0,,,"The troubled sleep of Piano Magic - D 26934, Seasonally affective : a Piano Magic retrospective 1996-2000 - D 26933, DJ Kicks - D 41984, Life has not finished with me yet - D 50598, Closure - D 55088, Part monster - D 22808"
https://play.qobuz.com/artist/233571,,Roger Webb,Wes Parker,60,Kung Fu Super Sounds,,0,,,
https://play.qobuz.com/album/o8ebsdp0j17w2,,Martin Roth,Pat Martino,73,An Analog Guy in a Digital World,,0,,,
https://play.qobuz.com/artist/2976473,,Donna Blue,Donna Blue,100,Baby,Donna Blue EP (EP),29,Donna Blue EP (EP) - Inbetween EP - Into the Realm of Love,__Autres/Donna Blue/Donna Blue EP (EP),"Own sound...numéro un - D 11093 V.01, A quiet week in the house - D 05062, Retail therapy - D 04936, Parker's mood - D 25520, David Johansen - D 01412"
https://play.qobuz.com/album/0060254710619,,"Melina Mercouri,Papercut",Meri Lida,67,Playing With Melina / Pirazodas Ti Melina,,0,,,Melina gia panta - D 12438
https://play.qobuz.com/album/c6u4ah105kspb,,Étienne Daho,Etienne Daho,100,Corps et armes (2011 Remaster),Réévolution,32,Les Chansons De L'innocence Retrouvée - Réévolution,__Autres/Etienne Daho/Réévolution,"Dans la peau de Daho : 1981-2002 - D 16209, Paris ailleurs : Deluxe remastered 1990-1995 - 788.DAH 62 71"
https://play.qobuz.com/album/t2ge02evonihc,D 56450 (En rayon),Dan Auerbach,Dan Black,67,Keep It Hid,,0,,,Waiting on a song - D 66344
,,･ ･－･ ･－ ･･･ ･ －･･,-M-,0,･－･･ ･ － ･･ － －－･ －－－,,0,,,
https://play.qobuz.com/album/5099997594451,,Georgi Kay,George Ka,84,In My Mind EP,,0,,,
https://play.qobuz.com/artist/1407,,"Philip Glass,Philip Glass Ensemble,Michael Riesman",Glass Philip,100,The Essential Philip Glass - Deluxe Edition,Philip Glass- A Brief History Of Time (Soundtrack To The Film By Errol Morris),51,Glass- Jukebox [Disc2] - Glass- Oeuvres Majeures [Disc 1] - Glass- Oeuvres Majeures [Disc 2] - Koyaanisqatsi - Philip Glass- A Brief History Of Time (Soundtrack To The Film By Errol Morris) - Visitors,__Autres/Glass Philip/Philip Glass- A Brief History Of Time (Soundtrack To The Film By Errol Morris),"Alter Ego performs music by Philip Glass - D 46053, From the Philip Glass recording Archive. 02 : Orchestral music - 783.GLA 2, Philip Glass soundtracks - D 17003, Songs from the Trilogy : Philip Glass ; The Philip Glass Ensemble ; New York City Opera, choeurs & orchestre ; Dennis Russel Davies, direction ; Paul Esswood, contre-ténor - D 72085, Neverwas : From the Philip Glass archive volume IV - D 22632, Songs from liquid days - 783.GLA 31"
https://play.qobuz.com/artist/1854177,,Swing Slow,Oslo Twins,70,swing slow,,0,,,
https://play.qobuz.com/album/e1qv3zs98fema,,Jimmy Tillier,Jimmy LaValle,69,Les Contes de Nina (Original Soundtrack),,0,,,
https://play.qobuz.com/artist/40986,,"Tryo,Les Ogres De Barback",Toro,75,La pittoresque histoire de Pitt Ocha,,0,,,
https://play.qobuz.com/artist/298271,,Club 8,Clou,60,The Boy Who Couldn't Stop Dreaming,,0,,,"Above the city - D 53460, Superpower - D 05061, Face b - D 12829, Everclear - D 00953"
https://play.qobuz.com/artist/1957566,,Lor,Lor,100,Nikt,Sunlight,50,Aquarius - Lowlight - Panny Młode - Sunlight - Żony Hollywood,__Autres/Lor/Sunlight,"Das Rheingold = L'Or du Rhin - D 40061 V.01, L'or du rhin = Das Rheingold : opéra en 4 actes - D 61801 V.01, L'OR DU RHIN = DAS RHEINGOLD (INT) : Opera en 4 actes ; livret du compositeur - D 32885 V.01"
https://play.qobuz.com/album/shu0eor5axyqc,,Björk,Björk,100,Cocoon,Selmasongs,25,Selmasongs,__Autres/Björk/Selmasongs,"Post - 782.BJO 731, The X-files : fight the future : Bande originale du film - D 16975, Branches and routes : a Fat Cat records compilation - D 08977"
https://play.qobuz.com/album/vau5yqwq22daa,,"MISSINCAT,Dente",Maissiat,82,WOW,,0,,,
https://play.qobuz.com/artist/40693,,"Angelique Kidjo,Branford Marsalis",Kid Francescoli,60,Spirit Rising (Live),,0,,,
https://play.qobuz.com/album/ifuje42tahbwa,,Laing,Loving,73,Fotogena,,0,,,"Trei II ; ... - D 17240, Sous le regard d'un soleil noir : Cycle des profondeurs, 1 - D 17421"
https://play.qobuz.com/album/ai3zask8wq0qb,,Sonny Ism,Aime Simone,60,Plastic Worlds,,0,,,
https://play.qobuz.com/album/0614427949929,D 64158 (En rayon),"Yaron Herman,Yaron Herman Trio",Hen Yanni,67,Follow the White Rabbit,,0,,,Alma - 781.3 HER 5
https://play.qobuz.com/artist/1048759,,Joakim Karud,Joachim Pastor,62,Chillhop Essentials Summer 2016,,0,,,
https://play.qobuz.com/album/0886443847828,,Tom Odell,Thomas Roussel,61,Long Way Down (Deluxe),,0,,,"Long way down - D 59899, Wrong crowd - D 55712"
https://play.qobuz.com/artist/4814264,,Joshua Ellis,Elise Trouw,61,Building The Future,,0,,,
,,CYR JONES,Arden Jones,70,Last Thing You Did,,0,,,
https://play.qobuz.com/artist/672664,783.HAE 37 - Prêté (Retour prévu le : 06/06/2026),"George Frideric Handel,Budapest Strings,Béla Bánfalvi",The George Kaplan Conspiracy,56,Handel : The Best of Handel,,0,,,"Récital : Airs d'Händel et Vivaldi - D 31680, Works for keyboard - 783.HAE 11 21"
https://play.qobuz.com/artist/255948,,Multi-interprètes,Pierre Terrasse,55,피아노 새찬송가(1장~100장),,0,,,
https://play.qobuz.com/artist/1034124,,Moods,Woods,80,Moods,,0,,,"NEW TIJUANA MOODS - D 16785, Tijuana moods : The complete edition - D 59297, Moods unlimited - D 13466, Ellingtonia moods & blues - D 11003"
https://play.qobuz.com/artist/1367758,,Aram Khachaturian,Anna Karina,57,Kung Fu Hustle (Music From The Motion Picture),,0,,,"Baïka - 783.06 41 RAD, 2001 a space odyssey = 2001 l'odyssee de l'espace : bande originale du film - D 26389"
https://play.qobuz.com/album/xdnkgr2whn1nc,,Karen Peris,Karen O,67,A Song is Way Above the Lawn,,0,,,
https://play.qobuz.com/album/5099748860224,D 72950 (En rayon),Colette Magny,Maggy Bolle,67,Melocoton,,0,,,"Vietnam 67 ; Mai 68 - D 38387, Répression/Pena Konga (Inédit) - D 23261, Blues - D 61526, Kevork - D 25473, Inédits 91 - D 46340"
https://play.qobuz.com/artist/438196,,Orchestra Di Piazza Vittorio,Plaza Francia Orchestra,63,Orchestra Di Piazza Vittorio,,0,,,
https://play.qobuz.com/album/0825646338603,,Paul Thomas Saunders,Tom Sanders,71,Beautiful Desolation,,0,,,
https://play.qobuz.com/album/0004228293902,,Michael Galasso,Michael Gray,74,Scenes,,0,,,In the mood for love I : bande originale du film - 786.1 INT 1
https://play.qobuz.com/album/g332oij0lkd7a,,Pierre Rousseau,Pierre Terrasse,73,Mode Par Défaut,,0,,,"Pièces de viole : Troisième Livre (1711) - Première Partie - D 58483 V.03-1, Pièces de viole : Cinquième Livre - Deuxième partie - D 58483 V.05-2"
https://play.qobuz.com/album/sieemodm0lt8a,,Aloa Input,Aloa Input,100,Devil's Diamond Memory Collection,Anysome Remix,22,Anysome Remix,__Autres/Aloa Input/Anysome Remix,Anysome - D 54185
https://play.qobuz.com/album/3149028092622,D 68428 (En rayon),Guillaume Perret,Guillaume Poncelet,82,Free,,0,,,Open me - D 27338
https://play.qobuz.com/album/k874sc8l8ob4b,,Abraham Fogg,Labradford,55,Blåkulla,,0,,,
https://play.qobuz.com/artist/27821926,,Hania Rani,Hania Rani,100,Live from Studio S2,On Giacometti,38,Biała flaga - Biała flaga (Remastered 2021) - Esja - Ghosts - Home - Inner Symphonies - Music for Film and Theatre - On Giacometti,__Autres/Hania Rani/On Giacometti,"On Giacometti - 786.1 ONG 1, Esja - 785.51 RAN, Home - 784.RAN 222"
https://play.qobuz.com/album/e0gvm59m127fb,,Blanka,Anika,73,Flares,,0,,,Lieder - D 43052
https://play.qobuz.com/album/0884977031737,D 48713 (En rayon),Isao Tomita,Romain Axisa,61,Snowflakes Are Dancing,,0,,,"Tomita : Greatest hits cd - D 09891, The Planets - D 10876"
https://play.qobuz.com/album/0077779645053,,Marlene Dietrich,Death Machine,62,The Essential Marlene Dietrich,,0,,,"The Cosmopolitan Marlene Dietrich - D 13345, Just a gigolo : the original soundtrack - 786.1 JUS 1, Ciné stars : Paris-Berlin-Hollywood 1929-1939 - D 58666, Le bal de la Libération - D 65193, Les cinglés du music-hall ,. 1931 - D 37428 - 1931"
https://play.qobuz.com/album/utkcpslo9gvcb,,Jawhar,A-ha,60,Winrah Marah,,0,,,"Qibla wa qobla - D 66923, When rainbows call my rainbows fly : or twelve more ways for further heights - D 24764"
https://play.qobuz.com/artist/7702062,D 09340 (En rayon),Wild Beasts,Wild Belle,67,Smother,,0,,,"Present tense - D 42261, Boy king - D 61279, Two dancers - D 03142, Limbo, panto - D 28252"
https://play.qobuz.com/album/rcel3xebimikb,,"Thom Yorke,Flea","Théodore, Paul & Gabriel",67,Daily Battles (From Motherless Brooklyn: Original Motion Picture Soundtrack),,0,,,"Ciao my shining star : the songs of Mark Mulcahy - D 22629, The eraser - 782.YOR 731, Anima - 782.YOR 731, Confidenza : music for the film by Danielle Luchetti - 786.1 CON 1"
https://play.qobuz.com/album/dzb2x1hd8tpac,,"Amine Bouhafa,Lena Chamamyan",Camille Yarbrough,60,Gagarine (Bande originale du film),,0,,,Timbuktu - D 54651
https://play.qobuz.com/album/r0ob4eq4lh17a,,"Kurup,João Pedreira",Turfu,60,Joeira,,0,,,
,,Dylan Sitts,Delta Spirit,61,Pool Party,,0,,,
https://play.qobuz.com/artist/216133,,"Nico Muhly,Nadia Sirota,James McVinnie,Daníel Bjarnason,Frank Aarnink,Valgeir Sigurðsson,Paul Evans,Missy Mazzoli,Paul Corley",Nick Mulvey,76,Nadia Sirota: Baroque,,0,,,Confessions - D 56389
https://play.qobuz.com/album/uwkpvsyfke13b,,Ten Fé,The Knife,67,Nothing Breaks Like A Heart,,0,,,Un poquito de Fé - D 23201
https://play.qobuz.com/album/0614427902627,D 68560 (En rayon),Tonbruket,Antonio Barret,61,Dig It to the End,,0,,,Nubium swimtrip - D 50735
https://play.qobuz.com/artist/4266543,,Dana Gavanski,Anna Calvi,61,I Talk to the Wind,,0,,,
https://play.qobuz.com/album/a5smc3eqhl8va,,Motta,Matmatah,62,La Fine Dei Vent'anni,,0,,,"Mento madness : motta's jamaican mento : 1951 - 1956 - D 33610, Oeuvres orchestrales - D 06074"
https://play.qobuz.com/album/gncblu0iep4sb,,Michael Kiwanuka,Michael Kamen,76,Beautiful Life,,0,,,"Kiwanuka - 781.41 KIW - Prêté, Home again - 781.41 KIW, Small Changes - 781.41 KIW, Love & hate - 781.41 KIW"
https://play.qobuz.com/album/eo4hf2jcwts1b,,Kapitan Korsakov,Satori (NL) & Kalima,55,stuff&such,,0,,,
https://play.qobuz.com/album/owwy9u7gzu0ha,,"Schneider TM,KPT.Michi.Gan",Tom Sanders,70,Binokular,,0,,,"Zoomer - D 18395, The only blip hop record you will ever need, vol. 1 - D 11185 V.01, Aquaplaning memories - D 10666, Skoda mluvit - D 22963, Ereignishorizont - D 73481"
https://play.qobuz.com/album/ojg8fv88dekba,,Alex Ebert,Alex Ebert,100,Broken Record,Alexander,36,Alexander - I vs I,__Autres/Alex Ebert/Alexander,
https://play.qobuz.com/album/y2ieoepxpaxmb,789.23 LAM 2 - Prêté (Retour prévu le : 05/06/2026),"Mohamed Lamouri,Groupe Mostla",La Pompe Moderne,58,Underground Raï Love,,0,,,Méhari - D 72739
https://play.qobuz.com/album/4042564175981,,ABAY,Abba,75,"Conversions, Vol. 1 - EP",,0,,,Gigi - D 19549
https://play.qobuz.com/artist/160156,,Philip Glass Ensemble,Glass Philip,73,Glass: Einstein on the Beach,,0,,,
https://play.qobuz.com/album/0004400384772,,The Lollipops,The Popopopops,67,Dansk Pigtråd vol.5 / Lollipops - The Complete 1966 - 1971 (Disk 1),,0,,,
https://play.qobuz.com/album/zjxi0rwpfnztl,,The Village Stompers,The White Stripes,65,Washington Square & Midnight in Moscow (Remastered),,0,,,
https://play.qobuz.com/artist/1699701,,"Tomaso Albinoni,London Philharmonic Orchestra",Lindstrøm & Prins Thomas,59,Manchester by the Sea (Original Motion Picture Soundtrack),,0,,,
https://play.qobuz.com/artist/9741012,,"Mount Eminest,MOYN,lofi.dealer",Mountain Man,64,lofi chillout music,,0,,,
https://play.qobuz.com/album/gxc8cl097r37a,D 69611 (En rayon),Ignacio Maria Gomez,Michael Giacchino,56,Belesia,,0,,,
https://play.qobuz.com/album/exspuc5x700ac,D 58838 (En rayon),Vanishing Twin,Alain Bashung,59,Choose Your Own Adventure,,0,,,"Afternoon X - 782.VAN 41, The age of immunology - D 66414, The grotto - D 23534, Inner space : Chill out vol. 2 - D 11115 V.02"
https://play.qobuz.com/album/m407i38q5q7da,,Christopher Lennertz,Sean Christopher,78,Lost in Space (Original Series Soundtrack),,0,,,
https://play.qobuz.com/artist/1196430,,Thibault Cauvin,Thibault Cauvin,100,Mystery of Love,L'heure miroir,34,Cities II - FILMS - L'heure miroir - L'heure miroir au Nouveau Siècle - Thibault Cauvin (Deluxe Version),__Autres/Thibault Cauvin/L'heure miroir,"L' heure miroir : récital à 2 guitares - 785.53 CAU, Alter ego - 783.CAU 11 61, Cities II - 785.52 CAU"
https://play.qobuz.com/artist/4437798,,"Paweł Nowak,Orkiestra Kameralna Progress",Paul Anka,60,Najpiękniejsza muzyka filmowa OST,,0,,,
https://play.qobuz.com/artist/151,,"François Couperin,György Cziffra",Claude François,75,"Récital à Saint-Frambourg: Couperin, Rameau, Marais & Daquin",,0,,,"Le Portrait de l'amour . François Couperin ; Le parlement de musique ; Aline Zylberbajch, clavecin ; Martin Gester, direction - D 28905, Pièces de violes - D 61741, Leçons de ténèbres & Raga de la nuit - LA002031, Musiques à Versailles - D 41321"
https://play.qobuz.com/album/0616892245247,,Amen Dunes,Arden Jones,67,Cowboy Worship,,0,,,"Love - D 43410, Through donkey jaw - D 39605, Freedom - D 60447, Death jokes - 782.AME 41"
https://play.qobuz.com/artist/1457203,,David Russel,David Kushner,72,"Espana, Sentimeinto, Rumba y Flamenco",,0,,,I love Huckabees = j'adore huckabees : bande originale du film - D 21428
,,Dr Nele Karajlic,Dr. Nelle Karajlic,97,Muzika Iz Filma  Crna Macka Beli Macor ,Chat Noir Chat Blanc,39,Chat Noir Chat Blanc,__B.O/Chat Noir Chat Blanc - Dr. Nelle Karajlic,
https://play.qobuz.com/album/wh5dlk5nqh1pb,D 59871 (En rayon),Superpoze,Persephone,63,For We The Living,,0,,,"Siècle - 784.SUP 222, Nova cardinale - 784.SUP 222"
https://play.qobuz.com/album/0520248376281,,Arleta,Carla,73,Ena Kapelo Me Tragoudia,,0,,,
https://play.qobuz.com/album/x0d8a4defl52b,,Dean & Britta,Ridan,62,L'Avventura,,0,,,
https://play.qobuz.com/album/xdue959w8goca,,Maurits Pauwels en de Benelux Calypsos,Danny Bensi & Saunder Jurriaans,48,Tien Toppers Uit Trinidad,,0,,,
https://play.qobuz.com/album/0094633093652,,Martin Denny,Dean Martin,87,Best Of Martin Denny's Exotica,,0,,,Pure exotica : as dug by Lux and Ivy - 785.41 PUR
https://play.qobuz.com/album/wtqx077dqxe9b,,Rob Simonsen,Obsimo,67,Tully (Music from the Motion Picture),,0,,,Ghostbusters : Afterlife - 786.1 GHO 1
https://play.qobuz.com/artist/12132,,Krzysztof Komeda,Tokyo Tea Room,53,Cul-De-Sac & Knife In The Water,,0,,,"Litania : Music of Krzysztof Komeda - D 20805, Knife in the water = Le couteau dans l'eau : original motion picture soundtrack - D 48957"
https://play.qobuz.com/album/ci46umj3e90xa,,Bernard Estardy,Sandra Bernardo,73,La formule du baron,,0,,,Space oddities : 1970-1982 - 786.47 EST
,,Jacques Loussier Trio,Jacqueline Taïeb,65,The Bach Book,,0,,,
,,"A.S Dragon,Bertrand Burgalat",Adrian Ström,64,Bertrand Burgalat Meets A.S Dragon,,0,,,
https://play.qobuz.com/album/8697420658915,,"İlham Gencer,Vokal Grubu Karakediler",Mich Gerber,61,Deniz Ne Kadar Güzel,,0,,,
https://play.qobuz.com/artist/135176,,Jean-Pierre Danel,Pierre Daven-Keller,72,Ballads,,0,,,
https://play.qobuz.com/album/r0bxa1guem4ab,,John Swihart,John Stammers,64,How I Met Your Music: Deluxe (Original Television Soundtrack),,0,,,
https://play.qobuz.com/artist/38,,"Ludwig van Beethoven,London Symphony Orchestra,Josef Krips",Loredana Bertè,53,"Beethoven: Symphony No. 9 in D Minor, Op. 125  Choral  (Transferred from the Original Everest Records Master Tapes)",,0,,,"Ludwig van Beethoven : Volume 2 - D 36417 V.02, Ludwig van Beethoven : Volume 1 - D 36417 V.01, Ludwig van Beethoven : Volume 3 - D 36417 V.03, Ludwig van Beethoven : Volume 5 - D 36417 V.05, Ludwig van Beethoven : Volume 4 - D 36417 V.04, Ludwig van Beethoven : Volume 6 - D 36417 V.06, Ludwig van Beethoven : Volume 7 - D 36417 V.07, Ludwig van Beethoven - D 68804"
https://play.qobuz.com/album/3700368432112,D 19572 (En rayon),Marc Perrone,CERRONE,74,Voyages,,0,,,"Les p'tites chansons de Marc Perrone - 789.6 PER 082, Le son du musette - D 72476, Son éphémère passion - D 44144"
https://play.qobuz.com/album/3614596025704,D 52931 (En rayon),Stranded Horse,Rosemary Standley,65,Luxe,,0,,,"Grand rodeo - D 67868, Encre - D 17374"
https://play.qobuz.com/album/jvab8wrmoam4a,,"Dom La Nena,Rosemary Standley,Birds on a Wire",Nana Adjoa,67,Ramages,,0,,,
https://play.qobuz.com/album/wlqhnzwgzf6uc,,"Daniel Ögren,Anna Ahnlund",Daniel Hope,78,Fastingen -92,,0,,,
https://play.qobuz.com/album/a60gvmlsl3q1b,,Ermis,St Germain,67,Seagulls,,0,,,
https://play.qobuz.com/album/0884977033038,,Sagittarius,Samaris,67,Present Tense (Expanded Edition),,0,,,"Present tense - D 18924, Requiem - D 29182, Phaëton : tragédie en musique - D 31909, Les Paladins : comédie lyrique en 3 actes - D 31466, The job - D 13839"
https://play.qobuz.com/album/m7xd22chfyxbc,,Geek Music,Mich Gerber,67,Wallace And Gromit Main Theme (From  Wallace And Gromit ),,0,,,
https://play.qobuz.com/album/8697869702354,,Moğollar,Gorillaz,62,Anadolu Pop,,0,,,
https://play.qobuz.com/artist/32454,,my little airport,Little Joy,59,你把我的,,0,,,Sings the Blues...+ - D 13645
https://play.qobuz.com/album/d1p9b5tlxg9ib,D 20455 (En rayon),Clare & The Reasons,Cage The Elephant,65,The Movie,,0,,,Arrow - D 38081
https://play.qobuz.com/artist/695563,,Bill Ricchini,Bill Conti,70,Stuck in Love (Original Motion Picture Soundtrack),,0,,,Ordinary time - D 08297
