Sources Qobuz,Sources Bibli,Artist_A_rechercher,Artist_Possede,Artist_sim,Album_A_rechercher,Album_Possede,Album_sim,Liste_albums_pos,Path_Possede,Autres_albums_biblio
https://play.qobuz.com/artist/848089,,Delgres,Dolores,71,4:00 AM,,0,,,"Mo Jodi - D 68690, 04:00 AM - 781.1 DEL, Promis le ciel - 788.DEL 62 32"
https://play.qobuz.com/album/dtwkl40r50jcc,D 45442 (En rayon),Pigalle,Opale,67,Pigalle,,0,,,"France en Trans : 12 groupes pour les 12 emes - D 00941, Des espoirs - D 49967, T'inquiète... - D 59567, Ballade en Mélancolie - 788.PIG 43, Rire et pleurer - D 52152"
https://play.qobuz.com/album/0004228425962,D 20041 - Prêté (Retour prévu le : 06/06/2026),Charlelie Couture,Charlie Rouse,73,Poemes Rock,,0,,,"Fort rêveur - D 37980, Immortel - D 65013, Pulse - D 25558, Amour foot - D 05361"
https://play.qobuz.com/album/3614599131211,D 47125 (En rayon),Alexis HK,The Bangles,60,Belle ville,,0,,,Le dernier présent - D 54473
https://play.qobuz.com/album/d9jdmunziijua,788.BIR 63 (En rayon),Jane Birkin,Jane Dire,70,Birkin/Gainsbourg: Le symphonique,,0,,,"Jane Birkin : nostalgie - 788.BIR 5, Mes images privées de Serge - 788.BIR"
https://play.qobuz.com/album/l1a78ekq6is3a,D 70728 - 781.5 FAY (En rayon - En rayon),Gaël Faye,France Gall,70,Lundi Méchant,,0,,,"Mauve jacaranda - 781.5 FAY - Prêté, Des fleurs - 781.5 FAY"
https://play.qobuz.com/album/njrcpgisaropa,788.MUS 62 24 (En rayon),Mustang,Austra,62,Memento Mori,,0,,,"Mustang Lightning - D 01582, A71 - D 23253, Tabou - D 49106, Ecran total - D 52123, Mégaphénix - 788.MUS 62 24"
https://play.qobuz.com/album/3700551739820,,Doriand,Dorian Wood,78,Lieu-dit (Bonus Track Version),,0,,,"Contact - D 05315, Sommets trompeurs - D 05264, Le grand bain - D 19822"
https://play.qobuz.com/artist/34888,D 19795 (En rayon),Bernard Lavilliers,Michèle Bernard,67,Le Stéphanois,,0,,,"La marge : Bernard Lavilliers chante les poètes - D 45669, Métamorphose ; Lavilliers chante Ferré - 788.LAV 42, Les n° 1 de Lavilliers : best of - 788.LAV 42 - Prêté"
https://play.qobuz.com/album/0073145398852,D 11674 (En rayon),Jeanne Moreau,Jeanne Moreau,100,Jeanne Chante Jeanne,Les Chansons De Clarisse,45,12 Chansons - Album Collection [Disc 1] - Album Collection [Disc 2] - Jacques Prevert - Artistes Divers - Le Tourbillon - Les Chansons De Clarisse,__Autres/Jeanne Moreau/Les Chansons De Clarisse,"JACQUES CANETTI PRESENTE JEANNE MOREAU - D 27791, L'humeur vagabonde : hommage à Jeanne Moreau - D 35886, Jeanne chante Jeanne - D 11674"
https://play.qobuz.com/album/utfkeh960sgdb,788.BUR 44 (En rayon),"Rodolphe Burger,Bertrand Belin",Sophie Hunger,64,Environs,,0,,,"Before Bach : Erik Marchand vs Rodolphe Burger - D 42776, Good - D 62860, Avalanche - 788.BUR 62 4, Valley session - D 60835, This is a Velvet Underground song that I'd like to sing - D 40831"
https://play.qobuz.com/album/0602527657523,D 42660 (En rayon),Mamani Keïta,Elias Rahbani,64,Gagner l'argent français,,0,,,Kanou - D 48800
https://play.qobuz.com/artist/251592,D 46553 (En rayon),Bazbaz,Bazbaz,100,Le bonheur fantôme,Sur le bout de la langue,48,En liberté ! - Hors de prix - La Chose - Love Muzik - Sur le bout de la langue - The Salmon,__Autres/Bazbaz/Sur le bout de la langue,"La chose - D 42144, Les inédits de Radio Néo : 24h sessions live - D 41113, Love muzik - D 55117, Café - D 64059, Manu militari - D 63496, Les nouveaux talents - D 30667"
https://play.qobuz.com/artist/24239,,Mouloudji,Moodoïd,62,"L'amour, l'amour, l'amour - Le meilleur de Mouloudji",,0,,,"Les meilleurs chansons de Mouloudji - D 15329, Mouloudji - D 55534, En souvenirs des souvenirs... : hommage à Mouloudji - D 70306, Mouloudji : Gold - D 71415, Mouloudji et autres : Chantent Boris Vian - D 36259, Saint Germain-Des-Prés - D 24791"
https://play.qobuz.com/album/kh0rzj199hm4b,,"Rebeka Warrior,Flavien Berger",Sarah Rebecca,59,À reculons (Rebeka Warrior Remix),,0,,,
https://play.qobuz.com/album/tngrkmjh667cc,,Daniel Norgren,Daniel Hope,72,Buck,,0,,,
https://play.qobuz.com/artist/20829,,"Charles Trenet,Johnny Hess",Charles Trenet,100,Sur Le Yang Tse Kiang,La Mer - Remaster,39,"Anthologie - Intégrale Charles Trenet  - Volume 4 - Disc1 - 'Que Reste-t-il De Nos Amours' 1941-1943 - Intégrale Charles Trenet  - Volume 4 - Disc2 - 'Que Reste-t-il De Nos Amours' 1941-1943 - Intégrale Charles Trenet - Volume 10 - Disc1 - Moi j'aime le Music Hall 1949-1955 - Intégrale Charles Trenet - Volume 10 - Disc2 - Moi j'aime le Music Hall 1949-1955 - Intégrale Charles Trenet - Volume 11 - Disc1 - Le jardin extraordinaire 1955 - 1957 - Intégrale Charles Trenet - Volume 11 - Disc2 - Le jardin extraordinaire 1955 - 1957 - Intégrale Charles Trénet - Volume 1 - Disc1 - 'Charles Et Johnny' 1933-1936 - Intégrale Charles Trénet - Volume 1 - Disc2 - 'Charles Et Johnny' 1933-1936 - Intégrale Charles Trénet - Volume 12 - Disc1 - Le Piano De La Plage - Intégrale Charles Trénet - Volume 12 - Disc2 - Le Piano De La Plage - Intégrale Charles Trénet - Volume 2 - Disc1 - (1934-1938 - Y'a d'la joie) - Intégrale Charles Trénet - Volume 2 - Disc2 - (1934-1938 - Y'a d'la joie) - Intégrale Charles Trénet - Volume 3 - Disc1 - Boum 1933-1936 - Intégrale Charles Trénet - Volume 3 - Disc2 - Boum 1933-1936 - Intégrale Charles Trénet - Volume 6 - Disc1 - L'âme Des Poètes - Intégrale Charles Trénet - Volume 6 - Disc2 - L'âme Des Poètes - Intégrale Charles Trénet - Volume 7 - Disc1 - Formidable! - Intégrale Charles Trénet - Volume 7 - Disc2 - Formidable! - Intégrale Charles Trénet - Volume 8 - Disc1 -  La folle contrainte 1951-1952 - Intégrale Charles Trénet - Volume 8 - Disc2 -  La folle contrainte 1951-1952 - Intégrale Charles Trénet - Volume 9 - Disc1 - En avril à Paris 1952-1953 - Intégrale Charles Trénet - Volume 9 - Disc2 - En avril à Paris 1952-1953 - Intégrale Charles Trénet Vol. 5 (1943-1945) 'La Mer' Disc 1 - Intégrale Charles Trénet, Volume 5 (1943-1945) 'La Mer' [Disc 2] - La Mer - Remaster",__Autres/Charles Trenet/La Mer - Remaster,"Charles Trénet - D 14286, L'Extraordinaire Jardin de Charles Trenet - D 06815, Charles Trénet : 2 CD essentials - 788.TRE 3, Intégrale Charles Trénet vol.9 : ""En avril à Paris"" - D 36397 V.09"
https://play.qobuz.com/artist/20829,,Charles Trenet,Charles Trenet,100,20 chansons d'or,Intégrale Charles Trénet - Volume 2 - Disc1 - (1934-1938 - Y'a d'la joie),36,"Anthologie - Intégrale Charles Trenet  - Volume 4 - Disc1 - 'Que Reste-t-il De Nos Amours' 1941-1943 - Intégrale Charles Trenet  - Volume 4 - Disc2 - 'Que Reste-t-il De Nos Amours' 1941-1943 - Intégrale Charles Trenet - Volume 10 - Disc1 - Moi j'aime le Music Hall 1949-1955 - Intégrale Charles Trenet - Volume 10 - Disc2 - Moi j'aime le Music Hall 1949-1955 - Intégrale Charles Trenet - Volume 11 - Disc1 - Le jardin extraordinaire 1955 - 1957 - Intégrale Charles Trenet - Volume 11 - Disc2 - Le jardin extraordinaire 1955 - 1957 - Intégrale Charles Trénet - Volume 1 - Disc1 - 'Charles Et Johnny' 1933-1936 - Intégrale Charles Trénet - Volume 1 - Disc2 - 'Charles Et Johnny' 1933-1936 - Intégrale Charles Trénet - Volume 12 - Disc1 - Le Piano De La Plage - Intégrale Charles Trénet - Volume 12 - Disc2 - Le Piano De La Plage - Intégrale Charles Trénet - Volume 2 - Disc1 - (1934-1938 - Y'a d'la joie) - Intégrale Charles Trénet - Volume 2 - Disc2 - (1934-1938 - Y'a d'la joie) - Intégrale Charles Trénet - Volume 3 - Disc1 - Boum 1933-1936 - Intégrale Charles Trénet - Volume 3 - Disc2 - Boum 1933-1936 - Intégrale Charles Trénet - Volume 6 - Disc1 - L'âme Des Poètes - Intégrale Charles Trénet - Volume 6 - Disc2 - L'âme Des Poètes - Intégrale Charles Trénet - Volume 7 - Disc1 - Formidable! - Intégrale Charles Trénet - Volume 7 - Disc2 - Formidable! - Intégrale Charles Trénet - Volume 8 - Disc1 -  La folle contrainte 1951-1952 - Intégrale Charles Trénet - Volume 8 - Disc2 -  La folle contrainte 1951-1952 - Intégrale Charles Trénet - Volume 9 - Disc1 - En avril à Paris 1952-1953 - Intégrale Charles Trénet - Volume 9 - Disc2 - En avril à Paris 1952-1953 - Intégrale Charles Trénet Vol. 5 (1943-1945) 'La Mer' Disc 1 - Intégrale Charles Trénet, Volume 5 (1943-1945) 'La Mer' [Disc 2] - La Mer - Remaster",__Autres/Charles Trenet/Intégrale Charles Trénet - Volume 2 - Disc1 - (1934-1938 - Y'a d'la joie),"Charles Trénet - D 14286, L'Extraordinaire Jardin de Charles Trenet - D 06815, Charles Trénet : 2 CD essentials - 788.TRE 3, Intégrale Charles Trénet vol.9 : ""En avril à Paris"" - D 36397 V.09"
https://play.qobuz.com/album/qz19nfanihdpb,788.PER 41 (En rayon),Pierre Perret,Pierre Perret,100,L'âge de pierre,Le Monde de Pierrot (Best of 2CD),59,Le Monde De Pierrot (Le Coeur À Rire) - Le Monde de Pierrot (Best of 2CD),__Autres/Pierre Perret/Le Monde de Pierrot (Best of 2CD),"Le meilleur de Pierre Perret - 788.PER 41, Anthologie de la chanson française - La tradition Vol. 01 : Des trouvères à la Pléiade - D 66070 V.01, Drôle de poésie ! - D 59563"
https://play.qobuz.com/album/3399240190334,,Jean Gabin,MC Jean Gab'1,70,15 titres de Jean Gabin : Maintenant je sais,,0,,,"Intégrale Jean Gabin : Anthologie Ferdinand Gabin - D 32915, Les belles chansons de l'été 36 - D 62240, Accordéons & guinguettes - D 52525, Les cinglés du music-hall : 1935 - D 37428 - 1935"
https://play.qobuz.com/album/0073145499432,D 25521 (En rayon),Nicoletta,Comett,67,Visage,,0,,,"30 ans de passion - 788.NIC - Prêté, Les 50 plus belles chansons - 788.NIC, J'attends, j'apprends - D 14669, Dernier domicile connu le rapace Un aller simple : bandes originales des films - D 62588"
https://play.qobuz.com/album/0884977462395,,"Damien Sargue,Cyril Niccolaï,John Eyzen",Damien Rice,75,"Roméo Et Juliette, Les enfants de Vérone",,0,,,
https://play.qobuz.com/album/0884977462395,,"Damien Sargue,Joy Esther",Damien Rice,75,"Roméo Et Juliette, Les enfants de Vérone",,0,,,
https://play.qobuz.com/artist/172918,,Bruno Pelletier,Peter Bjorn & John,65,Notre Dame de Paris - Live au Palais des Congrés 1998,,0,,,"Notre-Dame de Paris = The Hunchback of Notre-Dame : d'après le roman de Victor Hugo ; Textes de Luc Plamondon ; Musique de Richard Cocciante : Paroles anglaises de Will Jennings - D 65956 - Prêté, Notre-Dame de Paris : Musique de spectacle - D 49067, La planète blanche : Musique originale du film - 786 B.O."
https://play.qobuz.com/album/0840958192422,,Stars en scène,"Shye Ben Tzur, Jonny Greenwood & The Rajasthan Express",59,"Les plus grandes comédies musicales, Vol. 3",,0,,,"Dub side of the moon - D 20817, You forgot it in people - D 33201, Snowbug - D 10182, Garden tiger moth - D 05719, Astro lounge - D 09319"
https://play.qobuz.com/album/sbboswejct4sb,,Marble Sounds,ArtSound,67,Tautou,,0,,,
https://play.qobuz.com/artist/50028,,Bertrand Belin,Bertrand Belin,100,French Indie Pop Volume 1 by Le Mouv',Tambour Vision,24,Cap Waller - Hypernuit - La Perdue - Parcs - Tambour Vision,__Autres/Bertrand Belin/Tambour Vision,"Bertrand Belin - D 38830 - Prêté, Cap Waller - 788.BEL 44, Parcs - D 48279, Hypernuit - D 48469, La perdue - 788.BEL 4"
https://play.qobuz.com/album/3700593707061,,Julie Bataille,Julie Bataille,100,Vive les années 70 (Tout le bonheur des 70's),Best of Julie Bataille,40,Best of Julie Bataille - Julie Bataille Best Of - Pas besoin d'éducation sexuelle,__Autres/Julie Bataille/Best of Julie Bataille,
https://play.qobuz.com/album/3610152691895,,Caroline Verdi,Coline Rio,75,Vive les années 70 (Tout le bonheur des 70's),,0,,,
https://play.qobuz.com/album/srxhj0q20n3q1,,Paradis,Paradis,100,Parfait Tirage b/w La Ballade de Jim,Recto Verso,17,Recto Verso,__Autres/Paradis/Recto Verso,
https://play.qobuz.com/album/ttg4hayvtoboc,,Julie Bataille,Julie Bataille,100,"Chantez, Chantez, Pinkish",Best of Julie Bataille,31,Best of Julie Bataille - Julie Bataille Best Of - Pas besoin d'éducation sexuelle,__Autres/Julie Bataille/Best of Julie Bataille,
https://play.qobuz.com/album/mlinm1yrhcz1b,,Leslie Medina,Leslie Medina,100,VENISE,Bon Courage,24,Bon Courage,__Autres/Leslie Medina/Bon Courage,
https://play.qobuz.com/artist/1742087,,"Alka Balbir,Hubert Giraud,Gerard Frank",Paul Anka,60,La première fois,,0,,,
,D 19702 (En rayon),Yves Duteil,Yves Duteil,100,La langue de chez nous,Chante les enfants [Disc 2],50,Chante les enfants [Disc 1] - Chante les enfants [Disc 2] - Chemins De Liberté [Disc 1] - Chemins De Liberté [Disc 2] - Chemins De Liberté [Disc 3] - Chemins De Liberté [Disc 4] - Entre Elles Et Moi - L'Essentiel,__Autres/Yves Duteil/Chante les enfants [Disc 2],"Yves Duteil chante l'air des mots - D 61647, Flagrant délice - D 42006, agiles - D 64356, Respect - D 16286"
https://play.qobuz.com/album/3661585505549,,Graeme Allwright,Al Green,58,Graeme Allwright Live (Ses grands succès en concert),,0,,,"Graeme Allwright chante pour les enfants - D 54583, Les retrouvailles - 788.ALL 42, Pour le plaisir - D 56116, Lumière ; Demain sera bien - D 73526, Le jour de clarté - 788.ALL 42, The Best of - 788.ALL 42, Emmène-moi - 788.ALL 42"
,,P.R2B,Herb Alpert,50,Rayons Gamma,,0,,,
https://play.qobuz.com/album/npk71ger8akfb,,Gabi Hartmann,Aimee Mann,61,Always Seem to Get Things Wrong,,0,,,"Gabi Hartmann - 781.3 HAR 91, La femme aux yeux de sel - 788.HAR 69"
https://play.qobuz.com/album/udfevg5919duc,,"Clementine,Oscar Anton",Coralie Clément,72,minuit,,0,,,Quel temps fait-il ? - D 33126
https://play.qobuz.com/album/bs2kpcc0tim5b,,Lola Le Lann,Lola Le Lann,100,Soleil,Odeur PMU,27,Glaz - Odeur PMU,__Autres/Lola Le Lann/Odeur PMU,"Le Lann, Kikosky, Foster, Weiss - D 36459"
https://play.qobuz.com/album/0060253741780,788.BEA 44 (En rayon),"Alex Beaupain,Camélia Jordana",Alex kapranos,69,Pourquoi Battait Mon Coeur,,0,,,"BO - 786.2 BEA 2, Après moi le déluge - 788.BEA 44"
https://play.qobuz.com/album/rx4sid187f0hc,,Film Noir,Le Noiseur,63,Vertiges (Men of Glory),,0,,,
https://play.qobuz.com/album/doe6dgggt11oj,,Weekend Affair,Vampire Weekend,76,Du rivage,,0,,,Welcome to your fate - D 48978
https://play.qobuz.com/album/ewp0mn53rrlfc,,"Franska Trion,Victor Furbacken",Frank Sinatra,62,Rim & Ramsor,,0,,,
https://play.qobuz.com/album/t6lmw3viog3kb,D 49886 (En rayon),Hollydays,HollySiz,71,Hollywood Bizarre,,0,,,Le pop 9 au début : les chansons de la nouvelle scène française - D 52938
https://play.qobuz.com/artist/40986,,"Tryo,Les Ogres De Barback",Toro,75,La pittoresque histoire de Pitt Ocha,,0,,,
https://play.qobuz.com/artist/2668483,,GOLD ZEBRA,Goldfrapp,63,Gold Zebra,,0,,,
https://play.qobuz.com/album/3700398718156,D 59575 (En rayon),Thousand,Husbands,75,Le tunnel végétal,,0,,,"Thousand - D 37744, Thousand pieces of gold : Bande originale du film - D 00037"
https://play.qobuz.com/album/3610153790771,,Jimmy Hunt,Ruby Haunt,60,Maladie d'amour,,0,,,Then ! : live - D 16972
https://play.qobuz.com/album/rq4u0ooqh1hta,,Shaga,Shaggy,73,Eros,,0,,,
https://play.qobuz.com/album/zr21w3djyclmc,,Pierre Vassiliu,Pierre Vassiliu,100,Tendres Annees,Qui C'Est Celui-La,25,Qui C'Est Celui-La,__Autres/Pierre Vassiliu/Qui C'Est Celui-La,"Les top de Pierre Vassiliu - D 36205, En voyages - 788.VAS 42, Pierre précieuses - D 36422, Face B : 1965-1981 - 788.VAS 42, L'AMOUR QUI PASSE - D 07985, La vie ça va - D 10264, Parler aux anges - D 11769, La vie ça va ! - D 27916"
https://play.qobuz.com/artist/65597,,Nôze,Nôze,100,Songs On The Rocks,Craft Sound And Voices,45,Come with Us - Craft Sound And Voices - Dring - How To Dance,__Autres/Nôze/Craft Sound And Voices,"DJ Kicks - D 43853, Dring - D 45239, Katapult 2 - D 19148, How to dance - D 21917, Craft sounds and voices - D 16353"
https://play.qobuz.com/album/wzx6o0qpyq68b,,Mathieu Bérubé,Mathieu Boogaerts,71,COUCOU,,0,,,
https://play.qobuz.com/album/o0u61sy34p7ib,788.BER 62 73 - Prêté (Retour prévu le : 05/06/2026),Flavien Berger,Flavien Berger,100,Contre-Temps,Arco Iris,38,Arco Iris - Léviathan - Music for Maison d'en face,__Autres/Flavien Berger/Arco Iris,Léviathan - 788.BER 62 73
https://play.qobuz.com/album/oadv9p2d9cqua,D 55561 (En rayon),Richard Anthony,Richard Houghten,71,Chanson d'amour,,0,,,Rock'n'France - D 52833
https://play.qobuz.com/album/0094635979558,,Richard Anthony,Richard Houghten,71,tous ses succes,,0,,,"Age tendre. 07 : la tournée des idoles - D 55561, Rock'n'France - D 52833, Les hits de mai 1968. 14 titres originaux. Extraits du hit parade ""Salut les copains"" de mai 68, avec les documents inédits. - Chomarat DISQ 2045"
https://play.qobuz.com/album/tkrlgzf4tnruc,D 29276 (En rayon),"Niki Demiller,Didier Wampas",Noir Désir,61,Autopsie de l'homme qui voulait vivre sa vie,,0,,,
https://play.qobuz.com/album/nah7s3g8qyexb,,Séverin,Evergreen,62,Transatlantique,,0,,,"Ça ira tu verras - D 55524, Cheesecake - D 54353, Der Silbersee = Le lac d'argent ; London Sinfonietta ; Markus Stenz, direction - D 26030"
https://play.qobuz.com/artist/40864,,Hervé,Hervé,100,Si bien du mal,Hyper,11,Hyper,__Autres/Hervé/Hyper,"Caf' conc' Hervé - D 08376, Hervé Lapalud - D 09282"
https://play.qobuz.com/album/3610154794723,,Clea Vincent,Vincent Liben,80,Non mais oui,,0,,,"Nuits sans sommeil - D 58200, Advitam aeternamour - 788.VIN 62 73, Retiens mon désir - D 59579"
https://play.qobuz.com/artist/739641,,"Jean Claude Brialy,Anna Karina",Old Sea Brigade,61,BOF Anna,,0,,,Bon anniversaire Charles - D 46556
https://play.qobuz.com/artist/765297,,Lou Doillon,Lou Doillon,100,"Alexandrie, Alexandra",Lay Low,30,Lay Low - Place - Places [Edition Deluxe] - Soliloquy,__Autres/Lou Doillon/Lay Low,"Lay low - D 63620, Places - 782.DOI 2, Soliloquy - D 69925"
,,"Leonie Evans,Ophelie Luminati,Bots Leonard,Quentin Bardi,Pierre Jean Meric,Nicolas Laroza",Lonnie Donegan,69,"Collaborations, Vol. 2",,0,,,
https://play.qobuz.com/artist/61968,D 63947 (En rayon),Belle and Sebastian,Belle & Sebastian,88,I Want the World to Stop,,0,,,"What to look for in summer - 782.BEL  24, Push barman to open old wounds - D 32339, Girls in peacetime want to dance - D 70076, The third eye centre - D 64849"
https://play.qobuz.com/album/3610150108296,D 34288 (En rayon),David Lafore,David Lemaitre,77,II,,0,,,"J'ai l'amour - D 63196, La tête contre le mur - D 12663"
https://play.qobuz.com/album/ci46umj3e90xa,,Bernard Estardy,Sandra Bernardo,73,La formule du baron,,0,,,"Space oddities : 1970-1982 - 786.47 EST, Stéréo ultra. 02 : a collection of french music library 1969-1973 - D 27886 V.02"
https://play.qobuz.com/artist/3012076,,Chloé Stafler,Sir Chloe,73,Reprises,,0,,,
https://play.qobuz.com/album/mbmmjj6ybgjdc,,"H-Burns,Kevin Morby",H-Burns,100,Burns on the Wire,Kid We Own The Summer,53,Kid We Own The Summer - Midlife - Night Moves - Sunset Park (Extended version),__Autres/H-Burns/Kid We Own The Summer,"Night moves - D 55313, Off the map - D 59239, Songs from the electric sky - D 13836, We go way back - D 29577, How strange it is to be anything at all - D 22445, Sunset park - 782.HBU 32, Kid we own the summer - D 53076 - Prêté"
https://play.qobuz.com/album/s7zej1z8t6usc,D 34215 (En rayon),Felipecha,La Féline,67,De fil en aiguille,,0,,,Les lignes de fuite - D 46768
https://play.qobuz.com/album/rw68u6gd0ep84,D 73004 (En rayon),Catastrophe,Catastrophe,100,GONG!,Gong! Plus,62,Dernier soleil vision XL - Fizzy - Gong! Plus,__Autres/Catastrophe/Gong! Plus,"Dear catastrophe waitress - D 18636, La proie et l'ombre - 788.CAT 44, La nuit est encore jeune - 788.CAT 44"
https://play.qobuz.com/artist/817368,,KLON,Aloan,67,Nouveau Genre,,0,,,
https://play.qobuz.com/album/0809274996961,D 66118 (En rayon),Thomas Fersen,Thomas Feiner,77,Pièce montée des grands jours,,0,,,"Thomas Fersen & The Ginger Accident - 788.FER 44, Thom4s Fersen - D 35330, Les mecs qu'embrassent - D 43683, Je suis au paradis - D 73015, Trois petits tours - D 54870"
https://play.qobuz.com/album/rkf21q6c590zb,,Collectif Métissé,Collectif Medz Bazar,65,Décennie,,0,,,"Fiesta latina - 785.65 COL, Mega fiesta - 785.65 COL, Destination fiesta - D 66369"
https://play.qobuz.com/album/0073145119642,D 47155 (En rayon),Pow Wow,WOW,60,Regagner Les Plaines,,0,,,"Pow wow wow : Chants, danse et percussions des indiens d'Amérique - D 47682, Pow woW - D 19679, Pow Wow Wow : gathering of nations : the best drum groups in North America : chants, danses et percussions des indiens d'Amérique - D 39382, Pow wow songs : Music of the plains indians - D 27549, White Earth : 134th annual Pow Wow celebration - D 64979, Quatre - D 59832"
https://play.qobuz.com/album/il985u1t2976b,788.MAR 44 (En rayon),Emilie Marsh,Billie Marten,64,Emilie Marsh,,0,,,"La rime orpheline - D 47402, Amour bandit - 788.MAR 62, Nevada - D 49896"
https://play.qobuz.com/album/3760148281859,,Merlot,Mehro,73,Chansons D'amour... Et De Haine,,0,,,
https://play.qobuz.com/artist/7138402,D 73599 (En rayon),Emma Peters,Emma Peters,100,Traverser,Emma Peters (Remixed),40,Dimanche - Déjà-vu - Emma Peters (Remixed) - Emma Peters Cover - Tout de suite,__Autres/Emma Peters/Emma Peters (Remixed),Tout de suite - 788.PET 5
https://play.qobuz.com/album/ayfveq4lhxaob,,Tim Dup,Dub Inc,57,La course folle,,0,,,"Qu'en restera-t-il ? - D 69835, Mélancolie heureuse - D 21812"
https://play.qobuz.com/album/0191773223236,,Jeanne Moreau,Jeanne Moreau,100,The Immortal Jeanne Moreau,Jacques Prevert - Artistes Divers,35,12 Chansons - Album Collection [Disc 1] - Album Collection [Disc 2] - Jacques Prevert - Artistes Divers - Le Tourbillon - Les Chansons De Clarisse,__Autres/Jeanne Moreau/Jacques Prevert - Artistes Divers,JACQUES CANETTI PRESENTE JEANNE MOREAU - D 27791
https://play.qobuz.com/album/s9i9z4wevyz6b,,Duluc,Deluxe,55,Voyage Astral [Extrait de la bande originale d'OVNI(s) Saison 2],,0,,,Musica negra in the americas - D 16191
https://play.qobuz.com/album/w2v3rdigs4kuc,788.RIO 44 - Prêté (Retour prévu le : 06/06/2026),Coline Rio,Coline Rio,100,On m'a dit,MAISON,50,Ce Qu'il Restera De Nous - Ce qui nous lie - Les gens qui doutent - Les moulins de mon coeur - MAISON,__Autres/Coline Rio/MAISON,
https://play.qobuz.com/album/ps1xttwa0e62b,D 25206 (En rayon),Monsieur Roux,Monster Rally,62,Ah Si J'Etais Grand Et Beau…,,0,,,"Un été caniculaire - D 43766, Pakita la fée rousse à lunettes - D 55669, Le devin du village : Intermède en un acte - D 37441, Et si on arrêtait d'écouter de la soupe ? - D 40297"
https://play.qobuz.com/album/utfkeh960sgdb,788.BUR 44 (En rayon),"Rodolphe Burger,Christophe,Philippe Poirier",Sophie Hunger,64,Environs,,0,,,"Before Bach : Erik Marchand vs Rodolphe Burger - D 42776, Good - D 62860, Avalanche - 788.BUR 62 4, Valley session - D 60835, This is a Velvet Underground song that I'd like to sing - D 40831"
https://play.qobuz.com/artist/2610603,786.2 LEG 2 (En rayon),"Michel Legrand,Corinne Marchand",Michel Legrand,100,Cléo de 5 à 7 (Bande originale du film),[Disc 1] Les Moulins De Son Coeur- Jazz,38,"Legrand (re)imagined - Les Demoiselles De Rochefort - Les Demoiselles De Rochefort [Disc1] - Les Demoiselles De Rochefort [Disc2] - Les demoiselles de Rochefort - Intégrale 50éme anniversaire [Disc4] - Les demoiselles de Rochefort - Intégrale 50éme anniversaire [Disc5] - Michel Legrand - Hier & demain - The Young Girls Of Rochefort (N°5) [D] - [Disc 10] Michel Legrand Les Moulins De Son Cœur - Spectacles Musicaux 1965-92 - [Disc 11] Michel Legrand Les Moulins De Son Cœur - Dessins Animés 1971-82 - [Disc 12] Anthology 13 Hommage à Alain Delon - Tribute to Alain Delon - [Disc 13] Les Moulins De Son Cœur- Jean-Paul Rappeneau - 1965-1975 - [Disc 14] Sarah Vaughan-Phil Woods, Michel Legrand - [Disc 15] Stéphane Grappelli & Michel Legrand - [Disc 16] Michel Legrand Les Moulins De Son Cœur - Legrand Cinéma-The Concert Legrand 1967-75 - [Disc 17] Michel Legrand Les Moulins De Son Cœur - Ouvrages Symphoniques 1981-2017 - [Disc 18] Michel Legrand Les Moulins De Son Cœur - Famous, Rare Or Previously Unreleased Soundtracks (I) 1968-90 - [Disc 19] Michel Legrand Les Moulins De Son Cœur - Famous, Rare Or Previously Unreleased Soundtracks (II) 1974-2018 - [Disc 1] Les Moulins De Son Coeur- Jazz - [Disc 20] Michel Legrand Les Moulins De Son Cœur - Rare And Curious Pieces 1956-2002 [Disc 20] - [Disc 2] Michel Legrand Les Moulins De Son Cœur - Vocal I 1964-65 - [Disc 3] Michel Legrand Les Moulins De Son Cœur - Vocal II 1969-81 - [Disc 4] Les Moulins De Son Coeur- Nouvelle Vague - [Disc 5] Michel Legrand Anthology- 07 Jacques Demy & Michel Legrand 1960-1988 - [Disc 6] Les Moulins De Son Cœur- Hommage À Steeve McQueen -1960-80 - [Disc 7] Michel Legrand Les Moulins De Son Cœur - Deux Saxophonistes- Stan Gets & Bud Shank 1969-1971 - [Disc 8] Michel Legrand Les Moulins De Son Cœur - Interprètes Francophones 1962-2015 - [Disc 9] Michel Legrand Les Moulins De Son Cœur - Interprètes Internationaux 1958-2011",__Autres/Michel Legrand/[Disc 1] Les Moulins De Son Coeur- Jazz,"Michel Legrand by Michel Legrand : extraits de bande originale de film - D 66152, The very best of Michel Legrand - D 30247, Jessye Norman sings Michel Legrand - D 57806, Tribute to Michel Legrand - 785.52 GAL"
https://play.qobuz.com/album/x3em39yc9fxia,D 19675 (En rayon),Zouzou,Okou,60,L'Intégrale,,0,,,"L'intégrale - D 19675, Virus - D 16326, Here & now ! - D 08613"
https://play.qobuz.com/artist/84339,,Alma,Loma,75,T'es pas un homme,,0,,,Con Alma - D 04224
https://play.qobuz.com/album/ywk0j57jfnjfa,,Claudine Longet,Claude Fontaine,67,Claudine,,0,,,"Colours - D 23512, Cuddle up with... - D 24000, Popp musique - D 10882, Hi-Fi party! - D 40719, La musique de Paris Dernière. 04 - D 39945 V.04"
